FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,STP,Sao Tome and Principe,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,12899.04467575297,13300.447346527164,13317.922224553004,13242.873064566777,13685.81181500378,14083.206993587672,13957.68406018758,16777.370609303292,16804.606755229546,19051.733532809707,18407.38998822861,16169.060915370472,16361.308541772349,15445.412157501438,14239.23830291182,15239.190478381712,14028.684102564102,13286.6275423766,13202.200172739633,13271.128464147892,12668.57273540413,12543.596903665162,12393.484505503084,12303.450681015123,12359.556098001987,12404.602097928018,12400.65565631343,12347.506514446955,12491.730786992632,12652.021875570408,12569.676707078284,12746.266780529462,12862.868691719694,13576.93642971381,13710.445451951427,14261.58043541472,15151.182699622068,15327.038302887448,15898.275534687818,16048.391649283398,15927.202120988768,15909.014861378191,16049.558433057608,16547.267380454367,17039.836964531652,16997.778232671462,17579.481955333868,18012.381021404068,18513.22917211816,18602.487440953737,18735.80150389772,18702.35311608796,18374.30017012439,18077.952622893303,17879.38192038584
A,Annual,SUR,Suriname,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,13461.945918808116,13649.228291989106,13626.048613654935,13753.44318158864,14078.328953116254,15227.733003125,17541.082869524515,19001.137857878657,19757.00202472533,19954.49988825476,19816.21494457651,19932.920241266344,19540.06335977937,19267.90335597263,19447.971004074418,20120.59466983664,22053.63387322329,24506.45771774782,26368.002296187176,26480.49782310475,24293.36137269998,26012.50767460628,24847.450316686805,23740.266085978463,23079.15564649274,23250.0169753884,23115.95445925624,21432.510824844863,22798.891295213896,23396.848487668,22122.767506357683,22582.12345155453,22532.591375730684,20934.5256490967,21491.373542468187,21129.63715590564,20892.35740491762,21627.970816864443,21673.67306069444,20934.97909688252,20938.41512410756,21373.14061986189,21529.502911080635,22440.13277673997,23991.79877141128,24811.21096525602,25964.47217793625,26982.29563704296,27774.477752235944,28278.696317664027,29396.688081786,30761.23008832058,31231.51041620381,31786.82506766019,31516.16933710828,30113.194538767973,28335.497493011564,28490.534989127744,29611.05263772429,29647.46239484423,24644.786932258943,23827.492005127075,24194.55873574212,24583.26787366868,25060.36917000872
A,Annual,SVK,Slovak Republic,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8362.579391895399,7138.301214301904,6656.339773527545,6757.056356396488,7148.144400337353,7543.73807231221,7988.455642567101,8411.1457099384,8721.260265251045,8671.132241911631,8751.406270876943,9023.898713242026,9425.933137830783,9890.23004912742,10425.386428108735,11100.3767676747,12090.605826779332,13394.73473669404,14101.047305442988,13306.99264036168,14197.377948847688,14542.412507150288,14745.492021475784,14833.25245368293,15220.152108025452,15992.875107327867,16283.38082175032,16725.509961700474,17380.829669541825,17752.359626537385,17278.54409014977,18302.17575960848,18434.66049259981,18851.74635232202,19256.983819276367
A,Annual,SVN,Slovenia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13268.872719133442,12080.26279058186,11436.999450249989,11790.264107013743,12432.764402876332,12940.607235038233,13325.978010970375,14033.966009317426,14495.525146230702,15248.254578186576,15734.969895797982,16154.599259058465,16664.225155801116,17186.286442124274,17956.071370627717,18615.849043776623,19653.00308739788,20938.657821479574,21610.557181558943,19790.49688944628,19923.52225904442,20012.492918357613,19388.2582726955,19202.461900829778,19713.595670181086,20170.23054172677,20767.07253411795,21827.41721303066,22700.799076519823,23333.480656105075,22230.915435981125,24031.316188814555,24633.27313979232,25054.207552037034,25382.64159178
A,Annual,SWE,Sweden,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,157653.5569570599,165827.29277321618,171939.0318541555,180081.9609569708,190933.80647859373,196372.097193986,198579.2991288068,203693.46019938405,209921.78341166943,218893.24268154203,230898.1860921338,231481.0536339944,236080.40000984943,245025.3259707838,252129.06296664625,257540.39121692363,259320.6085266312,254276.4928728456,257978.08158660177,267300.50021233043,271293.25635148946,272200.56095166365,275441.85823318735,280549.9688859439,292150.3321795863,297969.30680809246,305277.8164285077,314465.29807078134,321033.7251669504,327365.1242369566,327297.1659110148,321348.4902304936,315767.85481699667,307454.2920557647,317535.8127357075,328806.7358344722,333880.5189187917,343916.5359682082,358319.32169273123,373081.73496258806,389733.2640976345,393977.4909059843,401641.7780341375,407676.6735925148,423048.52232121065,433129.2778882543,450839.3530976526,461940.26032969495,454124.3868928896,431110.4515075794,452032.3143451048,462825.9517485742,457510.65143569314,458811.57400140143,464710.8995256861,480101.51047240046,485247.2794498888,487490.6762959079,491030.1640830355,498470.89475737984,484957.3697326937,510675.45292440505,514613.3653274105,511601.71485537314,514967.25217316765
A,Annual,SWZ,Eswatini,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,13762.984440738572,15241.136768617956,15633.037769786595,16571.529783788363,17027.45912145154,18834.67139912684,17883.92904212191,17495.551701081193,17153.223334565082,17111.547062287635,18614.67111992394,20642.49955718716,20201.85867815862,19783.74918118026,20329.42338176893,20341.085700440388,21948.90148256779,24197.21745834336,24626.645619802377,26544.947620442468,30849.10767922052,30156.064932212124,29966.61149774172,30009.85232183847,30733.650172376987,32242.610472382123,32824.912966864984,33278.78618181357,33709.44184890977,34329.476417320344,34577.08945448688,34620.98985712859,35851.68484006698,36989.36583463514,38099.13372698453,40165.18077497828,42359.406854333865,43983.93950767054,44047.06323183962,44450.55262445155,45867.25221762128,46638.59073961289,48891.763227480034,50504.243134895,50944.99440728188,51691.47393318067,53793.394037617865,54167.65207931307,53807.95360539434,56551.6776367646,54340.61618355888,55561.36725474124,55615.3781594645,56989.20606644746,57914.46313309549
A,Annual,SXM,Sint Maarten (Dutch part),WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68642.66519363411,70204.0746878144,72419.83541016138,71841.88676012905,71093.80543314554,70606.48996509599,69174.05460222572,68422.84765614787,62055.10821622731,56757.87671232877,61931.81874458338,52868.90606710886,54540.24680666811,59077.98713780583,60447.91263889214,61696.214325467125
A,Annual,SYC,Seychelles,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,42631.10669064748,39425.58896220476,41621.78854275464,44689.72992296795,46163.96306290747,44541.63726315789,49482.33103349145,48524.43244976057,50941.34988461689,49743.81714885897,52909.189458955225,60069.07805101015,62338.0090310375,66950.9801202278,66599.93408357353,67145.71520609863,76511.47142337696,70285.97073770757,84653.92131938858,97186.2866828319,91390.82728695404,86785.97445147185,84489.82703802027,84070.97548768167,87173.14924981071,95369.91683526456,95499.38420764028,95991.86307829311,100728.33357573996,110427.1901484812,118078.84615937964,119732.86105708484,127733.811455139,134236.18119662852,127520.31264739572,126268.75199192608,136870.08126464006,151768.11003763627,152501.10088019684,152334.20718816068,157401.93144420753,153692.5765375237,150872.6144548093,143606.32029088802,140030.51106395878,151935.76118178086,162804.25059101655,176352.25735890772,167751.33515801094,162951.25776077344,165603.07786565667,186181.88950263607,190099.39526403407,188960.44647522483,193604.3619128931,206212.5081621512,228128.34056845907,241024.405538224,250527.53250242863,262005.5795134443,229280.72251223825,228698.1250881541,213428.73588147952,218441.9627127984,223067.9730375596
A,Annual,SYR,Syrian Arab Republic,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,22522.75893869691,24226.733051380696,29292.26318421403,25966.39839372801,27519.67485069045,27291.710784401206,24420.628085305754,25610.096804979727,25727.367446195203,29583.915849387693,28116.908589760005,29625.222071707376,35984.19812177631,31147.59229785728,37884.68069721836,42607.82244541036,46220.31591389376,43855.998534577775,46590.97437296356,45435.59624096721,50309.66224114482,52440.290365563815,52144.2075125325,51564.144245487216,45997.727910342335,48560.31693807225,43166.11232514066,42404.360798646194,48371.26379106766,40409.02992513379,40586.65696600295,42346.24296876138,46393.16469951114,47782.76339429587,49740.63916155468,51748.9428774463,55314.90526367376,56588.7221192587,58889.61305877413,55370.26265799716,54371.26394888582,53608.52034016333,54398.324923066495,56945.11399442438,59390.10872899553,61481.205762213016,61877.152248441744,61483.73465491133,62002.26616388813,64650.72594860556,66478.38326664196,67190.50683321664,49750.518052406784,38515.46933973117,36918.37312149721,36921.498276053615,34971.96026598959,34663.329426547185,34512.22542624073,33602.17444302302,32264.770697580443,31982.66906513105,31021.798291732503,29176.333006041248,
A,Annual,TCA,Turks and Caicos Islands,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22846.47887323944,23692.82094286652,18286.72869735553,17752.11002387437,17905.82247293004,16733.432938027203,16145.722521023386,16852.639087018546,17962.57341893184,18405.272086650137,17228.396762959437,31625.616593277027,31965.088263911413,20573.94223403776,26164.688460093275,29457.28182869108,33247.564829646304,34867.3256688514
A,Annual,TCD,Chad,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,450982.4405491768,448159.39276058046,462716.95750713727,446141.0065477698,426184.0899249277,420286.846644952,404694.1103867124,399940.6468799536,390355.1446131705,408888.386891033,407921.30801495136,390427.7207276412,386199.1314539747,345607.00029857934,354532.6726699508,378234.30351479904,381806.6343044793,383096.21564108,374408.2701280216,287993.160624686,269972.9249609486,272456.29691087443,273847.41889069346,301472.6923352132,303624.0125593298,366082.4800705673,340788.6982422093,321194.90123366105,358574.30580101826,363553.5292668362,338857.1589137888,354572.30281574,367034.3961228658,302164.03696124506,325223.9569096846,315051.53080416966,308076.34100890165,314449.01886697323,324934.99484615383,311575.3371824588,298334.9365073878,322065.86095224577,337451.9416312404,371966.486072901,475400.3778625974,535761.0315051415,514133.51148805616,518362.811058993,516096.37069312256,491316.5315593378,540072.7786754598,545079.3977607364,573906.1059429424,569328.5573912765,560695.3581651511,561109.8389424467,521314.4842075456,496148.6636259319,507300.5461382768,517696.5856314897,499432.4225722872,483942.1577289063,527791.233669475,524953.8287465686,517866.5617721514
A,Annual,TGO,Togo,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,269529.23251310433,297072.1739907454,302902.7824639821,312260.57821890555,349277.78375438054,392325.9629360908,414753.7490957841,420603.0849550827,423824.26407563407,451373.9433410908,446284.1537188838,432190.2464028963,452074.9115423352,457201.43172534223,467273.4466907666,466990.0535985477,446454.89666941646,466195.59927702567,505298.3477700614,467086.4402677039,520325.0763475155,487689.5943313786,454821.7426044336,415800.7350332728,424423.0560189412,433908.3087093599,427516.0309479948,416826.0272901659,431278.9613663216,435652.7469629148,422054.8439286569,407206.5826278805,380093.7743541752,324722.2765174085,372004.2220112055,384101.16971129255,402788.49383773207,446349.57693390304,423893.6998872434,422306.7084590849,407604.6180212321,400265.64431000064,405149.739067337,421560.16638188297,406857.3366701144,378042.1442345975,377341.079294348,362200.1902932352,366139.7305337322,375320.8397456297,386628.7743498416,398265.5083789804,412380.7226180497,425334.96002027055,438050.89258543047,450503.8946418563,457836.30507862463,464434.6529041322,474821.68606542033,486170.8331186752,484036.8518475799,500977.5920469266,517511.7076971856,537972.499297908,553929.2982328552
A,Annual,THA,Thailand,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,14057.240424617436,14383.243952857856,15018.583678826337,15743.939736602986,16324.364033628975,17139.96834346747,18490.31706624348,19504.88975643385,20490.76503357394,21226.74164321148,23003.290795387315,23487.255766088707,23848.739433239305,25605.63918304268,26076.314872933726,26712.430753244906,28537.123574797555,30652.96232090889,33079.28955452167,34131.75639603122,35165.0086674657,36501.86106299068,37711.694065619326,39053.91226981204,40523.52151621581,41631.47095290178,43156.57151101784,46451.12944331928,51733.96766767804,57092.78895769121,62437.21672066387,66685.41428959502,70939.2949817433,75616.84831145545,80468.78269240612,85770.33235105916,89375.1548729988,85762.64598206223,78187.94482615584,80743.95300101159,83392.5442423293,85392.90756783134,89775.91211412576,95337.47262100795,100429.60153713755,103739.13430727828,107992.56101537672,112954.80754382625,114024.80603692732,112404.10457379711,120041.73786936484,120299.88229635374,128216.07573628346,130890.85945224458,131480.57061966765,134977.58282990716,138985.66326164914,144180.91678145816,149814.96812118244,152670.1941553282,143194.91204286052,145243.48960867524,148974.71230667946,152050.37318467637,155965.98599617896
A,Annual,TJK,Tajikistan,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,938.292809075898,939.969791324184,897.3042233348498,986.8768241730334,896.0565372929968,868.9824048745936,786.53336232823,547.7436895953552,451.8674171304664,349.49210075655304,299.7576734227843,244.8437762454704,245.9863784479992,257.52154532812574,265.6733893115262,284.2920186770007,305.56666167762563,332.1252194500364,361.6327066977544,391.1287559014024,409.24812844418256,429.6529143333552,454.3517895741414,480.6305268326092,489.2527866300501,510.02927154635546,535.6855555775654,562.2596543784667,588.9743649658915,612.8598221220402,633.3412002073153,660.1042272118025,689.829061277714,724.6005380918465,760.0406759058742,775.6303779446956,830.0142732329825,877.459752890872,931.30315610533,990.360994840206
A,Annual,TKM,Turkmenistan,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.287092739052,3840.804098935681,3573.850000778166,4712.219051301375,4384.070723935875,3644.035055742037,3618.236899201891,2931.0443509814504,2671.632321316816,2802.083109062557,2440.906304980942,2570.4813074778026,2940.1717877996603,3039.728067241047,3108.86033713842,3055.389902221738,3094.0266023008453,3186.998589982076,3535.251670688961,3850.8914428596254,4197.712987262125,4723.811788486087,4913.994774370496,5257.336392567262,5903.839873090431,6417.8670703477255,6916.74054411087,7458.452783187219,7763.721164071386,8058.040883698705,8387.91675688917,8709.259932050429,9055.992215691367,9388.87216125902,9771.15467292006,10178.689683664046,10622.728034372753,10674.71770103033
A,Annual,TLS,Timor-Leste,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.182530298746,684.8705732398962,736.5916944194926,789.9007471053775,823.062476539178,854.13052643219,897.3605877962348,907.916623054916,865.8314324212492,631.0729522209855,1117.5643682356983,1192.7858329157684,1028.1319988761986,964.3226252565772,955.4706083691934,964.0266747933958,897.5738201120831,961.84852257314,1042.8684200075743,1120.0970549178207,1195.380937586143,1237.4839106581026,1269.4163725840062,1281.928721535866,1312.9650233564007,1319.593056688443,1333.658630706205,1267.0866811056617,1243.0007704256484,1504.5499804620256,1947.8400638546048,2014.782393985834,1578.517882918896,1278.4187271017115,1235.8341872478115
A,Annual,TON,Tonga,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,5469.139642726736,5724.29502152127,5836.701335313864,5938.650883344607,6328.522636724772,6460.888176066922,6629.032009420317,6465.309918849519,6462.180573291762,6311.230757357955,6702.983132288903,6711.3405050888805,6956.580721856488,7296.514785456143,7746.39062110252,7749.72226377462,7672.652323340684,7793.2822424744545,7921.310977402348,8168.176904272622,8241.045426380606,8557.509097560505,8513.58554143054,8297.827183523523,8196.451249633295,7975.01999943531,7744.01739032663,8098.288170435432,7669.797487010624,7718.842644320298,8223.274147067026,8307.403685092127,8369.88176843049,8574.041591235262,8711.535887647862,9336.633372502938,9650.987129351912,9697.919804484356,9668.36442097493,9837.531219253766,9893.231585932315,9705.930960948954,9950.371447891624,
A,Annual,TTO,Trinidad and Tobago,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,29771.519551022968,33234.65782534548,33484.67107933024,34706.41287393901,36693.52590521193,36332.78958020303,37224.8921985244,37449.80412957515,38890.996351931775,39476.34044351722,40427.52618583902,40395.2928779106,42210.90969740502,42370.30617570056,43438.01015410839,43548.27161027045,45779.53987438937,49342.64485333758,53598.5964842964,54812.97928747544,59747.647818931946,61745.49064337892,63377.02402069121,56231.42603060315,52435.0952118699,49666.11557514701,47408.30840628231,44716.38970841918,42519.87265267233,41775.380454252576,42046.602691405904,43013.03785303259,47000.46419129431,46365.41954257278,47725.8388889277,49282.960138792696,52565.30891794165,56307.290655181816,60678.06956820394,65323.86514724182,69564.04695046273,72147.15906476247,77496.53448807856,88244.06678374464,94787.17596515482,104629.84347552016,118134.5700584925,123252.96419242656,126907.61294434378,121193.4935035791,124498.04509931592,123168.35850993096,130726.76989261486,134558.5918390639,139034.64752111543,137806.4394402471,127205.51697140472,120831.64658385872,119415.48043581744,119557.38457534356,108695.0875267519,107638.19209130436,108942.72454706198,110359.69345745188,112113.82148935967
A,Annual,TUN,Tunisia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,2789.4677365545035,2629.230727081968,2316.263639363732,2177.104017956872,2088.6095804234897,2118.548582879775,2073.5392623772045,2233.5939102428147,2281.299132994465,2328.869694718552,2511.058961642889,2882.6825285084547,2791.0502313245474,2938.190582432695,3065.098694663812,3219.564113954425,3243.426714009628,3368.350353045223,3507.8239401748865,3682.630603547125,3798.2495580239006,3697.2401385105786,3790.695281833905,3916.316638513561,4031.519413816888,3873.650072806327,4032.5934975244495,3942.160059765952,3923.816776950952,4147.8025100339255,4219.869105781616,4454.589524321994,4461.999241356031,4521.86702190887,4556.059746379809,4811.693560187433,5005.190924365823,5178.450526517012,5426.979059468227,5619.173338071375,5770.59506607967,5787.200580854565,5999.105060629698,6313.934942809789,6477.171679665255,6756.925571285113,7144.481158339895,7375.950243938067,7523.330893113783,7663.893523859417,7424.251400992189,7650.436648877117,7743.695218205388,7888.87899617253,7875.82039847525,7876.504817466432,7968.564124898352,8097.790389778126,8150.469188378589,7354.654959467789,7655.323679338599,7814.1146865001,7765.213196156758,7820.940727984088
A,Annual,TUR,Turkiye,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,4323.808518477546,4255.233567581679,4372.644288049527,4643.254592946929,4770.021160272531,4783.069495276272,5185.918948743601,5292.131915197172,5509.849479194646,5595.930224662758,5642.7446291759225,5817.117520688599,6100.84873048219,6155.825331055927,6357.841113284742,6674.057366544998,7223.239032740442,7316.807993154982,7278.392047474705,7092.383701806154,6781.92377405136,6971.228824216304,7066.927760342653,7245.923226855677,7556.541110232449,7704.066291798222,8070.618755090505,8657.92819083156,8683.689599330553,8539.854059689953,9158.107069691338,9063.202133693056,9358.678299292304,9902.42974108431,9277.470630062686,9845.89935783664,10414.35614721758,11042.769762050688,11151.866616485484,10644.738494625712,11237.658372339383,10460.521123908162,11001.519157801418,11501.258119172251,12487.8346047068,13466.102709988469,14254.554976947862,14949.418161366712,14881.719169250304,13969.788639813714,14918.62818497952,16347.812469530423,16913.644985907504,18114.73696277116,18754.819751484687,19632.28199694346,20013.591654891432,21237.81482848453,21583.603801206587,21451.37622512335,21639.33734470169,23896.19170750041,24971.391001541742,26141.269301788736,26912.835048247427
A,Annual,TUV,Tuvalu,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,3506.043835963571,3437.1656892788565,3365.9963717763703,3307.407498833832,3173.149670477207,2974.6224302379765,2817.3005921801373,2597.509994692477,2450.582497100719,2363.7323470320434,2290.586389626012,2300.1852121125294,1897.1591287442589,2034.2243585648991,2154.737681580664,2077.340231945066,2493.5235614104417,2747.656677206689,3221.5738976221533,3106.310727780963,3528.5363559325874,3602.654569892473,3658.0548793980975,3771.7072101687486,4122.97165200391,3885.8297413793102,3629.9293513166335,3968.404255319149,4558.819172574331,4466.25947767481,4400.670578373847,4381.389526392656,4780.214070456199,4538.421866941722,4380.603096984515,4124.748490945674,4176.610978520286,4419.56393635828,4650.712140296483,4301.6919988528825,4145.468249481816,4359.925788497217,4207.060545088714,4363.23970548132,4369.992716678806,4834.443126881328,5123.513266239707,5278.415677615236,5410.380429727467,6257.1496077875445,6094.48985479373,6329.213262703551,6500.90072057646,6872.419444672655,
A,Annual,TZA,Tanzania,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1660562.75,1632241.125,1729806.75,1785028.75,1827839.375,1850593.875,2003755.625,2049843.625,2109194.5,2105377.75,1089674.125,1093389.5,1130108.5,1157646.625,1140216.25,1143331.25,1138937.625,1099004.875,1082987.375,1073362.125,1068447.375,1026218.9375,991719.375,955949.625,968538.8125,949145.875,968749.375,982667.875,1022551.0,1033205.0,1077624.0,1072494.375,1052226.375,1032090.625,1008828.375,1012545.375,1039394.9375,1054560.0,1065323.25,1087694.5,1105091.375,1141013.25,1190803.5,1237166.75,1294467.75,1353239.0,1401895.375,1455657.125,1497486.0,1538058.375,1594511.5,1669530.875,1695223.625,1756713.25,1818399.875,1868776.5,1930521.0,1993663.375,2037695.625,2092918.375,2072010.375,2097993.75,2130365.75,2174698.5,2230237.0
A,Annual,UGA,Uganda,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,1113779.4758992798,1148921.4420370976,1114722.379472109,1048019.4519572136,1021913.613371556,1029998.356605201,1080191.6355458428,1112426.3461146627,1146748.8844129252,1171371.961821118,1170842.085656282,1225272.256938371,1260707.7859092643,1368096.0129668207,1452439.449922403,1482896.584267804,1510053.2069782445,1579652.098884646,1578852.6168378114,1610662.3545867165,1697322.2797515516,1751010.969134784,1814943.489581751,1874058.7317178608,2016273.131457269,2122538.3017074247,2240434.773521407,2323463.529522337,2383248.2125635543,2531746.2623307416,2553649.6972196936,2570418.734992024,2623099.0709328414,2675673.830685873,2711994.313690155,2700973.017957265,2775330.908456997,2855526.506886558,2843421.282294466,2850759.4581856653,2893214.987830228,2963450.5185781475,3059869.7559048776
A,Annual,UKR,Ukraine,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,80362.6484375,82091.8828125,84954.453125,79355.6015625,72289.3671875,64942.62109375,55692.61328125,43165.03515625,38199.98828125,34674.91015625,33925.546875,33549.9296875,33753.01953125,36047.234375,39578.62890625,42059.91796875,46407.85546875,52244.75390625,54295.1171875,58785.11328125,63906.6328125,65680.3671875,55972.3359375,58473.08203125,61854.359375,62079.6796875,62220.03125,59053.984375,53575.625,55151.55859375,56729.046875,59054.5859375,61341.6796875,59449.54296875,62071.5703125,47952.96875,55360.75390625,56762.03515625
